parcl_id,date,pct_volatility
5407714,2023-08-11,0.0194
5407714,2023-08-10,0.0195
5407714,2023-08-09,0.0196
5407714,2023-08-08,0.0196
5407714,2023-08-07,0.0204
5407714,2023-08-06,0.0205
5407714,2023-08-05,0.0206
5407714,2023-08-04,0.0205
5407714,2023-08-03,0.0205
5407714,2023-08-02,0.0199
5407714,2023-08-01,0.0202
5407714,2023-07-31,0.0202
5407714,2023-07-30,0.0203
5407714,2023-07-29,0.0202
5407714,2023-07-28,0.0197
5407714,2023-07-27,0.0196
5407714,2023-07-26,0.0196
5407714,2023-07-25,0.0199
5407714,2023-07-24,0.0215
5407714,2023-07-23,0.0229
5407714,2023-07-22,0.0236
5407714,2023-07-21,0.0241
5407714,2023-07-20,0.0245
5407714,2023-07-19,0.025
5407714,2023-07-18,0.0255
5407714,2023-07-17,0.0263
5407714,2023-07-16,0.028
5407714,2023-07-15,0.0296
5407714,2023-07-14,0.0309
5407714,2023-07-13,0.032
5407714,2023-07-12,0.0325
5407714,2023-07-11,0.0328
5407714,2023-07-10,0.0333
5407714,2023-07-09,0.0342
5407714,2023-07-08,0.0345
5407714,2023-07-07,0.0345
5407714,2023-07-06,0.0346
5407714,2023-07-05,0.0343
5407714,2023-07-04,0.0354
5407714,2023-07-03,0.0361
5407714,2023-07-02,0.0368
5407714,2023-07-01,0.0354
5407714,2023-06-30,0.0342
5407714,2023-06-29,0.034
5407714,2023-06-28,0.0335
5407714,2023-06-27,0.0335
5407714,2023-06-26,0.0336
5407714,2023-06-25,0.0335
5407714,2023-06-24,0.0331
5407714,2023-06-23,0.0331
5407714,2023-06-22,0.033
5407714,2023-06-21,0.0328
5407714,2023-06-20,0.0329
5407714,2023-06-19,0.0332
5407714,2023-06-18,0.0327
5407714,2023-06-17,0.0309
5407714,2023-06-16,0.0293
5407714,2023-06-15,0.0276
5407714,2023-06-14,0.0267
5407714,2023-06-13,0.0262
5407714,2023-06-12,0.0261
5407714,2023-06-11,0.0256
5407714,2023-06-10,0.0257
5407714,2023-06-09,0.0258
5407714,2023-06-08,0.0259
5407714,2023-06-07,0.0259
5407714,2023-06-06,0.0259
5407714,2023-06-05,0.0258
5407714,2023-06-04,0.027
5407714,2023-06-03,0.0293
5407714,2023-06-02,0.0301
5407714,2023-06-01,0.0308
5407714,2023-05-31,0.032
5407714,2023-05-30,0.0338
5407714,2023-05-29,0.0351
5407714,2023-05-28,0.0372
5407714,2023-05-27,0.0376
5407714,2023-05-26,0.038
5407714,2023-05-25,0.0383
5407714,2023-05-24,0.0398
5407714,2023-05-23,0.0404
5407714,2023-05-22,0.0405
5407714,2023-05-21,0.0401
5407714,2023-05-20,0.0382
5407714,2023-05-19,0.036
5407714,2023-05-18,0.0355
5407714,2023-05-17,0.036
5407714,2023-05-16,0.037
5407714,2023-05-15,0.037
5407714,2023-05-14,0.037
5407714,2023-05-13,0.0372
5407714,2023-05-12,0.0371
5407714,2023-05-11,0.0377
5407714,2023-05-10,0.0384
5407714,2023-05-09,0.0395
5407714,2023-05-08,0.0395
5407714,2023-05-07,0.0396
5407714,2023-05-06,0.0392
5407714,2023-05-05,0.0382
5407714,2023-05-04,0.0378
5407714,2023-05-03,0.038
5407714,2023-05-02,0.0378
5407714,2023-05-01,0.0382
5407714,2023-04-30,0.0389
5407714,2023-04-29,0.0393
5407714,2023-04-28,0.0396
5407714,2023-04-27,0.0397
5407714,2023-04-26,0.0397
5407714,2023-04-25,0.0399
5407714,2023-04-24,0.0403
5407714,2023-04-23,0.0409
5407714,2023-04-22,0.0407
5407714,2023-04-21,0.0406
5407714,2023-04-20,0.0405
5407714,2023-04-19,0.0407
5407714,2023-04-18,0.0418
5407714,2023-04-17,0.0425
5407714,2023-04-16,0.0428
5407714,2023-04-15,0.0423
5407714,2023-04-14,0.042
5407714,2023-04-13,0.0408
5407714,2023-04-12,0.0408
5407714,2023-04-11,0.0406
5407714,2023-04-10,0.0402
5407714,2023-04-09,0.04
5407714,2023-04-08,0.0416
5407714,2023-04-07,0.0443
5407714,2023-04-06,0.046
5407714,2023-04-05,0.0465
5407714,2023-04-04,0.0473
5407714,2023-04-03,0.0478
5407714,2023-04-02,0.0477
5407714,2023-04-01,0.0468
5407714,2023-03-31,0.0465
5407714,2023-03-30,0.0466
5407714,2023-03-29,0.0463
5407714,2023-03-28,0.0471
5407714,2023-03-27,0.0469
5407714,2023-03-26,0.0465
5407714,2023-03-25,0.0456
5407714,2023-03-24,0.0454
5407714,2023-03-23,0.0454
5407714,2023-03-22,0.0455
5407714,2023-03-21,0.0456
5407714,2023-03-20,0.0452
5407714,2023-03-19,0.0455
5407714,2023-03-18,0.0464
5407714,2023-03-17,0.0472
5407714,2023-03-16,0.0454
5407714,2023-03-15,0.0443
5407714,2023-03-14,0.0433
5407714,2023-03-13,0.0424
5407714,2023-03-12,0.0421
5407714,2023-03-11,0.0408
5407714,2023-03-10,0.0388
5407714,2023-03-09,0.0364
5407714,2023-03-08,0.0362
5407714,2023-03-07,0.0363
5407714,2023-03-06,0.0358
5407714,2023-03-05,0.0361
5407714,2023-03-04,0.0361
5407714,2023-03-03,0.0361
5407714,2023-03-02,0.0363
5407714,2023-03-01,0.0365
5407714,2023-02-28,0.0366
5407714,2023-02-27,0.0366
5407714,2023-02-26,0.0371
5407714,2023-02-25,0.0369
5407714,2023-02-24,0.0371
5407714,2023-02-23,0.0375
5407714,2023-02-22,0.0363
5407714,2023-02-21,0.0339
5407714,2023-02-20,0.0327
5407714,2023-02-19,0.0325
5407714,2023-02-18,0.0316
5407714,2023-02-17,0.0301
5407714,2023-02-16,0.0323
5407714,2023-02-15,0.0341
5407714,2023-02-14,0.0371
5407714,2023-02-13,0.0392
5407714,2023-02-12,0.0411
5407714,2023-02-11,0.0405
5407714,2023-02-10,0.0396
5407714,2023-02-09,0.0391
5407714,2023-02-08,0.0366
5407714,2023-02-07,0.0356
5407714,2023-02-06,0.035
5407714,2023-02-05,0.035
5407714,2023-02-04,0.0349
5407714,2023-02-03,0.0349
5407714,2023-02-02,0.035
5407714,2023-02-01,0.0351
5407714,2023-01-31,0.0352
5407714,2023-01-30,0.0349
5407714,2023-01-29,0.0344
5407714,2023-01-28,0.0339
5407714,2023-01-27,0.0333
5407714,2023-01-26,0.0329
5407714,2023-01-25,0.0323
5407714,2023-01-24,0.0326
5407714,2023-01-23,0.0317
5407714,2023-01-22,0.0314
5407714,2023-01-21,0.0313
5407714,2023-01-20,0.0315
5407714,2023-01-19,0.0314
5407714,2023-01-18,0.0313
5407714,2023-01-17,0.0307
5407714,2023-01-16,0.0333
5407714,2023-01-15,0.034
5407714,2023-01-14,0.0345
5407714,2023-01-13,0.0355
5407714,2023-01-12,0.0363
5407714,2023-01-11,0.0384
5407714,2023-01-10,0.0401
5407714,2023-01-09,0.0414
5407714,2023-01-08,0.0421
5407714,2023-01-07,0.0426
5407714,2023-01-06,0.0427
5407714,2023-01-05,0.0431
5407714,2023-01-04,0.0434
5407714,2023-01-03,0.0435
5407714,2023-01-02,0.0421
5407714,2023-01-01,0.0415
5387853,2024-06-05,0.0198
5387853,2024-06-04,0.0198
5387853,2024-06-03,0.0196
5387853,2024-06-02,0.0197
5387853,2024-06-01,0.0196
5387853,2024-05-31,0.0196
5387853,2024-05-30,0.0198
5387853,2024-05-29,0.0198
5387853,2024-05-28,0.0198
5387853,2024-05-27,0.0197
5387853,2024-05-26,0.0204
5387853,2024-05-25,0.0206
5387853,2024-05-24,0.0211
5387853,2024-05-23,0.0217
5387853,2024-05-22,0.0216
5387853,2024-05-21,0.021
5387853,2024-05-20,0.0204
5387853,2024-05-19,0.0199
5387853,2024-05-18,0.0193
5387853,2024-05-17,0.0187
5387853,2024-05-16,0.0187
5387853,2024-05-15,0.0206
5387853,2024-05-14,0.0222
5387853,2024-05-13,0.0233
5387853,2024-05-12,0.0236
5387853,2024-05-11,0.0238
5387853,2024-05-10,0.0237
5387853,2024-05-09,0.0238
5387853,2024-05-08,0.0237
5387853,2024-05-07,0.0245
5387853,2024-05-06,0.0253
5387853,2024-05-05,0.0264
5387853,2024-05-04,0.0271
5387853,2024-05-03,0.0277
5387853,2024-05-02,0.0282
5387853,2024-05-01,0.0283
5387853,2024-04-30,0.0284
5387853,2024-04-29,0.0283
5387853,2024-04-28,0.0284
5387853,2024-04-27,0.0286
5387853,2024-04-26,0.0283
5387853,2024-04-25,0.0283
5387853,2024-04-24,0.0278
5387853,2024-04-23,0.0273
5387853,2024-04-22,0.0273
5387853,2024-04-21,0.0272
5387853,2024-04-20,0.0272
5387853,2024-04-19,0.0275
5387853,2024-04-18,0.028
5387853,2024-04-17,0.0288
5387853,2024-04-16,0.03
5387853,2024-04-15,0.0305
5387853,2024-04-14,0.0312
5387853,2024-04-13,0.0314
5387853,2024-04-12,0.0315
5387853,2024-04-11,0.0312
5387853,2024-04-10,0.0312
5387853,2024-04-09,0.0311
5387853,2024-04-08,0.0306
5387853,2024-04-07,0.0303
5387853,2024-04-06,0.0302
5387853,2024-04-05,0.0301
5387853,2024-04-04,0.0303
5387853,2024-04-03,0.0305
5387853,2024-04-02,0.0305
5387853,2024-04-01,0.0302
5387853,2024-03-31,0.0288
5387853,2024-03-30,0.0289
5387853,2024-03-29,0.0299
5387853,2024-03-28,0.0308
5387853,2024-03-27,0.0323
5387853,2024-03-26,0.0338
5387853,2024-03-25,0.0365
5387853,2024-03-24,0.0385
5387853,2024-03-23,0.039
5387853,2024-03-22,0.0381
5387853,2024-03-21,0.0373
5387853,2024-03-20,0.0369
5387853,2024-03-19,0.0366
5387853,2024-03-18,0.0365
5387853,2024-03-17,0.0364
5387853,2024-03-16,0.0357
5387853,2024-03-15,0.0351
5387853,2024-03-14,0.0349
5387853,2024-03-13,0.034
5387853,2024-03-12,0.0338
5387853,2024-03-11,0.0334
5387853,2024-03-10,0.033
5387853,2024-03-09,0.0329
5387853,2024-03-08,0.0328
5387853,2024-03-07,0.0332
5387853,2024-03-06,0.0337
5387853,2024-03-05,0.0343
5387853,2024-03-04,0.0347
5387853,2024-03-03,0.0347
5387853,2024-03-02,0.0347
5387853,2024-03-01,0.0347
5387853,2024-02-29,0.0347
5387853,2024-02-28,0.0346
5387853,2024-02-27,0.0346
5387853,2024-02-26,0.0345
5387853,2024-02-25,0.0344
5387853,2024-02-24,0.0343
5387853,2024-02-23,0.0341
5387853,2024-02-22,0.0331
5387853,2024-02-21,0.0313
5387853,2024-02-20,0.0304
5387853,2024-02-19,0.0282
5387853,2024-02-18,0.026
5387853,2024-02-17,0.0238
5387853,2024-02-16,0.0225
5387853,2024-02-15,0.0213
5387853,2024-02-14,0.0214
5387853,2024-02-13,0.0214
5387853,2024-02-12,0.0216
5387853,2024-02-11,0.0215
5387853,2024-02-10,0.0216
5387853,2024-02-09,0.0208
5387853,2024-02-08,0.0203
5387853,2024-02-07,0.0203
5387853,2024-02-06,0.0204
5387853,2024-02-05,0.021
5387853,2024-02-04,0.0215
5387853,2024-02-03,0.0218
5387853,2024-02-02,0.022
5387853,2024-02-01,0.0225
5387853,2024-01-31,0.0224
5387853,2024-01-30,0.0222
5387853,2024-01-29,0.022
5387853,2024-01-28,0.022
5387853,2024-01-27,0.022
5387853,2024-01-26,0.0218
5387853,2024-01-25,0.0217
5387853,2024-01-24,0.0214
5387853,2024-01-23,0.021
5387853,2024-01-22,0.0198
5387853,2024-01-21,0.0196
5387853,2024-01-20,0.019
5387853,2024-01-19,0.0184
5387853,2024-01-18,0.0189
5387853,2024-01-17,0.0188
5387853,2024-01-16,0.0189
5387853,2024-01-15,0.0189
5387853,2024-01-14,0.0188
5387853,2024-01-13,0.0189
5387853,2024-01-12,0.0189
5387853,2024-01-11,0.0186
5387853,2024-01-10,0.0183
5387853,2024-01-09,0.0181
5387853,2024-01-08,0.0178
5387853,2024-01-07,0.0179
5387853,2024-01-06,0.0178
5387853,2024-01-05,0.0178
5387853,2024-01-04,0.0171
5387853,2024-01-03,0.0166
5387853,2024-01-02,0.0163
5387853,2024-01-01,0.0166
5387853,2023-12-31,0.0163
5387853,2023-12-30,0.0158
5387853,2023-12-29,0.0153
5387853,2023-12-28,0.0151
5387853,2023-12-27,0.0154
5387853,2023-12-26,0.0157
5387853,2023-12-25,0.0157
5387853,2023-12-24,0.0157
5387853,2023-12-23,0.0156
5387853,2023-12-22,0.0153
5387853,2023-12-21,0.0151
5387853,2023-12-20,0.0147
5387853,2023-12-19,0.0141
5387853,2023-12-18,0.0135
5387853,2023-12-17,0.0135
5387853,2023-12-16,0.0135
5387853,2023-12-15,0.0135
5387853,2023-12-14,0.0135
5387853,2023-12-13,0.0135
5387853,2023-12-12,0.0133
5387853,2023-12-11,0.0134
5387853,2023-12-10,0.0136
5387853,2023-12-09,0.0143
5387853,2023-12-08,0.0147
5387853,2023-12-07,0.0139
5387853,2023-12-06,0.0137
5387853,2023-12-05,0.0135
5387853,2023-12-04,0.0125
5387853,2023-12-03,0.0123
5387853,2023-12-02,0.0124
5387853,2023-12-01,0.0131
5387853,2023-11-30,0.0133
5387853,2023-11-29,0.0132
5387853,2023-11-28,0.0132
5387853,2023-11-27,0.0132
5387853,2023-11-26,0.0132
5387853,2023-11-25,0.0132
5387853,2023-11-24,0.0132
5387853,2023-11-23,0.0138
5387853,2023-11-22,0.0141
5387853,2023-11-21,0.0138
5387853,2023-11-20,0.0147
5387853,2023-11-19,0.0155
5387853,2023-11-18,0.0159
5387853,2023-11-17,0.0161
5387853,2023-11-16,0.0164
5387853,2023-11-15,0.0165
5387853,2023-11-14,0.0165
5387853,2023-11-13,0.0168
5387853,2023-11-12,0.0168
5387853,2023-11-11,0.0168
5387853,2023-11-10,0.0169
5387853,2023-11-09,0.0168
5387853,2023-11-08,0.0168
5387853,2023-11-07,0.0169
5387853,2023-11-06,0.0163
5387853,2023-11-05,0.0162
5387853,2023-11-04,0.016
5387853,2023-11-03,0.016
5387853,2023-11-02,0.016
5387853,2023-11-01,0.0158
5387853,2023-10-31,0.0158
5387853,2023-10-30,0.0157
5387853,2023-10-29,0.0157
5387853,2023-10-28,0.0156
5387853,2023-10-27,0.0156
5387853,2023-10-26,0.0157
5387853,2023-10-25,0.0158
5387853,2023-10-24,0.0158
5387853,2023-10-23,0.016
5387853,2023-10-22,0.016
5387853,2023-10-21,0.0159
5387853,2023-10-20,0.0159
5387853,2023-10-19,0.0157
5387853,2023-10-18,0.0154
5387853,2023-10-17,0.0148
5387853,2023-10-16,0.0143
5387853,2023-10-15,0.0143
5387853,2023-10-14,0.0141
5387853,2023-10-13,0.0138
5387853,2023-10-12,0.0137
5387853,2023-10-11,0.0138
5387853,2023-10-10,0.0138
5387853,2023-10-09,0.0135
5387853,2023-10-08,0.0135
5387853,2023-10-07,0.0139
5387853,2023-10-06,0.0134
5387853,2023-10-05,0.0126
5387853,2023-10-04,0.0122
5387853,2023-10-03,0.0118
5387853,2023-10-02,0.0114
5387853,2023-10-01,0.0113
5387853,2023-09-30,0.0113
5387853,2023-09-29,0.0111
5387853,2023-09-28,0.0111
5387853,2023-09-27,0.0111
5387853,2023-09-26,0.011
5387853,2023-09-25,0.0109
5387853,2023-09-24,0.0107
5387853,2023-09-23,0.0104
5387853,2023-09-22,0.0104
5387853,2023-09-21,0.0104
5387853,2023-09-20,0.0104
5387853,2023-09-19,0.0104
5387853,2023-09-18,0.0105
5387853,2023-09-17,0.0105
5387853,2023-09-16,0.0111
5387853,2023-09-15,0.011
5387853,2023-09-14,0.012
5387853,2023-09-13,0.0122
5387853,2023-09-12,0.0127
5387853,2023-09-11,0.0129
5387853,2023-09-10,0.0126
5387853,2023-09-09,0.0126
5387853,2023-09-08,0.0127
5387853,2023-09-07,0.0127
5387853,2023-09-06,0.0131
5387853,2023-09-05,0.0132
5387853,2023-09-04,0.0135
5387853,2023-09-03,0.0135
5387853,2023-09-02,0.0136
5387853,2023-09-01,0.0136
5387853,2023-08-31,0.0136
5387853,2023-08-30,0.0139
5387853,2023-08-29,0.0142
5387853,2023-08-28,0.0145
5387853,2023-08-27,0.0149
5387853,2023-08-26,0.0151
5387853,2023-08-25,0.015
5387853,2023-08-24,0.0154
5387853,2023-08-23,0.0154
5387853,2023-08-22,0.0154
5387853,2023-08-21,0.0154
5387853,2023-08-20,0.0154
5387853,2023-08-19,0.0156
5387853,2023-08-18,0.0158
5387853,2023-08-17,0.016
5387853,2023-08-16,0.0162
5387853,2023-08-15,0.0167
5387853,2023-08-14,0.017
5387853,2023-08-13,0.0175
5387853,2023-08-12,0.018
5387853,2023-08-11,0.0183
5387853,2023-08-10,0.0179
5387853,2023-08-09,0.0187
5387853,2023-08-08,0.0189
5387853,2023-08-07,0.0191
5387853,2023-08-06,0.0193
5387853,2023-08-05,0.0193
5387853,2023-08-04,0.0191
5387853,2023-08-03,0.0191
5387853,2023-08-02,0.0198
5387853,2023-08-01,0.0197
5387853,2023-07-31,0.0197
5387853,2023-07-30,0.0197
5387853,2023-07-29,0.0197
5387853,2023-07-28,0.0197
5387853,2023-07-27,0.0196
5387853,2023-07-26,0.0193
5387853,2023-07-25,0.0187
5387853,2023-07-24,0.018
5387853,2023-07-23,0.0164
5387853,2023-07-22,0.0151
5387853,2023-07-21,0.0129
5387853,2023-07-20,0.0118
5387853,2023-07-19,0.0119
5387853,2023-07-18,0.0126
5387853,2023-07-17,0.0127
5387853,2023-07-16,0.0127
5387853,2023-07-15,0.0127
5387853,2023-07-14,0.0127
5387853,2023-07-13,0.0128
5387853,2023-07-12,0.0128
5387853,2023-07-11,0.0128
5387853,2023-07-10,0.0128
5387853,2023-07-09,0.0124
5387853,2023-07-08,0.0121
5387853,2023-07-07,0.0117
5387853,2023-07-06,0.0113
5387853,2023-07-05,0.0112
5387853,2023-07-04,0.0111
5387853,2023-07-03,0.011
5387853,2023-07-02,0.0111
5387853,2023-07-01,0.011
5387853,2023-06-30,0.011
5387853,2023-06-29,0.011
5387853,2023-06-28,0.011
5387853,2023-06-27,0.0111
5387853,2023-06-26,0.0111
5387853,2023-06-25,0.0108
5387853,2023-06-24,0.0106
5387853,2023-06-23,0.0106
5387853,2023-06-22,0.0104
5387853,2023-06-21,0.0103
5387853,2023-06-20,0.0101
5387853,2023-06-19,0.0099
5387853,2023-06-18,0.0093
5387853,2023-06-17,0.0094
5387853,2023-06-16,0.0093
5387853,2023-06-15,0.0094
5387853,2023-06-14,0.0097
5387853,2023-06-13,0.01
5387853,2023-06-12,0.0102
5387853,2023-06-11,0.01
5387853,2023-06-10,0.0099
5387853,2023-06-09,0.0096
5387853,2023-06-08,0.0096
5387853,2023-06-07,0.0097
5387853,2023-06-06,0.0103
5387853,2023-06-05,0.0113
5387853,2023-06-04,0.0123
5387853,2023-06-03,0.0121
5387853,2023-06-02,0.0119
5387853,2023-06-01,0.0122
5387853,2023-05-31,0.0122
5387853,2023-05-30,0.0123
5387853,2023-05-29,0.0125
5387853,2023-05-28,0.0128
5387853,2023-05-27,0.0128
5387853,2023-05-26,0.0131
5387853,2023-05-25,0.0146
5387853,2023-05-24,0.0153
5387853,2023-05-23,0.0157
5387853,2023-05-22,0.016
5387853,2023-05-21,0.0161
5387853,2023-05-20,0.0162
5387853,2023-05-19,0.016
5387853,2023-05-18,0.016
5387853,2023-05-17,0.0163
5387853,2023-05-16,0.0165
5387853,2023-05-15,0.0165
5387853,2023-05-14,0.0164
5387853,2023-05-13,0.0162
5387853,2023-05-12,0.0159
5387853,2023-05-11,0.0165
5387853,2023-05-10,0.0167
5387853,2023-05-09,0.0174
5387853,2023-05-08,0.0183
5387853,2023-05-07,0.0196
5387853,2023-05-06,0.02
5387853,2023-05-05,0.0207
5387853,2023-05-04,0.0217
5387853,2023-05-03,0.0218
5387853,2023-05-02,0.0218
5387853,2023-05-01,0.0215
5387853,2023-04-30,0.0206
5387853,2023-04-29,0.0196
5387853,2023-04-28,0.0186
5387853,2023-04-27,0.0184
5387853,2023-04-26,0.0182
5387853,2023-04-25,0.0176
5387853,2023-04-24,0.0175
5387853,2023-04-23,0.0177
5387853,2023-04-22,0.0179
5387853,2023-04-21,0.0179
5387853,2023-04-20,0.0179
5387853,2023-04-19,0.0181
5387853,2023-04-18,0.0184
5387853,2023-04-17,0.0192
5387853,2023-04-16,0.0211
5387853,2023-04-15,0.0234
5387853,2023-04-14,0.0255
5387853,2023-04-13,0.0273
5387853,2023-04-12,0.0283
5387853,2023-04-11,0.0293
5387853,2023-04-10,0.0299
5387853,2023-04-09,0.0302
5387853,2023-04-08,0.0304
5387853,2023-04-07,0.0304
5387853,2023-04-06,0.0305
5387853,2023-04-05,0.0305
5387853,2023-04-04,0.0306
5387853,2023-04-03,0.0306
5387853,2023-04-02,0.0303
5387853,2023-04-01,0.03
5387853,2023-03-31,0.0299
5387853,2023-03-30,0.0302
5387853,2023-03-29,0.0305
5387853,2023-03-28,0.0307
5387853,2023-03-27,0.0307
5387853,2023-03-26,0.031
5387853,2023-03-25,0.0317
5387853,2023-03-24,0.0325
5387853,2023-03-23,0.0323
5387853,2023-03-22,0.0329
5387853,2023-03-21,0.033
5387853,2023-03-20,0.0326
5387853,2023-03-19,0.033
5387853,2023-03-18,0.033
5387853,2023-03-17,0.0332
5387853,2023-03-16,0.0336
5387853,2023-03-15,0.0341
5387853,2023-03-14,0.0345
5387853,2023-03-13,0.0344
5387853,2023-03-12,0.0341
5387853,2023-03-11,0.034
5387853,2023-03-10,0.0329
5387853,2023-03-09,0.0307
5387853,2023-03-08,0.0288
5387853,2023-03-07,0.0273
5387853,2023-03-06,0.0258
5387853,2023-03-05,0.0252
5387853,2023-03-04,0.0249
5387853,2023-03-03,0.025
5387853,2023-03-02,0.0253
5387853,2023-03-01,0.0262
5387853,2023-02-28,0.0263
5387853,2023-02-27,0.0263
5387853,2023-02-26,0.0267
5387853,2023-02-25,0.0268
5387853,2023-02-24,0.0269
5387853,2023-02-23,0.0269
5387853,2023-02-22,0.0268
5387853,2023-02-21,0.0268
5387853,2023-02-20,0.0266
5387853,2023-02-19,0.0269
5387853,2023-02-18,0.0268
5387853,2023-02-17,0.0267
5387853,2023-02-16,0.0262
5387853,2023-02-15,0.0255
5387853,2023-02-14,0.0254
5387853,2023-02-13,0.0259
5387853,2023-02-12,0.0258
5387853,2023-02-11,0.0254
5387853,2023-02-10,0.0254
5387853,2023-02-09,0.0256
5387853,2023-02-08,0.0258
5387853,2023-02-07,0.0258
5387853,2023-02-06,0.0258
5387853,2023-02-05,0.0257
5387853,2023-02-04,0.0258
5387853,2023-02-03,0.0258
5387853,2023-02-02,0.0258
5387853,2023-02-01,0.0258
5387853,2023-01-31,0.0257
5387853,2023-01-30,0.0255
5387853,2023-01-29,0.0251
5387853,2023-01-28,0.0251
5387853,2023-01-27,0.0249
5387853,2023-01-26,0.0248
5387853,2023-01-25,0.0244
5387853,2023-01-24,0.0243
5387853,2023-01-23,0.0246
5387853,2023-01-22,0.025
5387853,2023-01-21,0.0247
5387853,2023-01-20,0.0245
5387853,2023-01-19,0.0242
5387853,2023-01-18,0.0238
5387853,2023-01-17,0.023
5387853,2023-01-16,0.0221
5387853,2023-01-15,0.0198
5387853,2023-01-14,0.0186
5387853,2023-01-13,0.0174
5387853,2023-01-12,0.0154
5387853,2023-01-11,0.014
5387853,2023-01-10,0.0124
5387853,2023-01-09,0.0113
5387853,2023-01-08,0.0108
5387853,2023-01-07,0.0118
5387853,2023-01-06,0.0125
5387853,2023-01-05,0.0124
5387853,2023-01-04,0.0131
5387853,2023-01-03,0.0133
5387853,2023-01-02,0.0135
5387853,2023-01-01,0.0144
5384169,2024-06-05,0.0239
5384169,2024-06-04,0.0231
5384169,2024-06-03,0.0226
5384169,2024-06-02,0.0226
5384169,2024-06-01,0.0222
5384169,2024-05-31,0.0214
5384169,2024-05-30,0.0208
5384169,2024-05-29,0.0206
5384169,2024-05-28,0.0202
5384169,2024-05-27,0.0199
5384169,2024-05-26,0.0198
5384169,2024-05-25,0.0198
5384169,2024-05-24,0.0196
5384169,2024-05-23,0.0197
5384169,2024-05-22,0.0207
5384169,2024-05-21,0.0212
5384169,2024-05-20,0.0221
5384169,2024-05-19,0.022
5384169,2024-05-18,0.0221
5384169,2024-05-17,0.0222
5384169,2024-05-16,0.0222
5384169,2024-05-15,0.0223
5384169,2024-05-14,0.0226
5384169,2024-05-13,0.0227
5384169,2024-05-12,0.024
5384169,2024-05-11,0.0249
5384169,2024-05-10,0.0251
5384169,2024-05-09,0.0259
5384169,2024-05-08,0.0263
5384169,2024-05-07,0.0276
5384169,2024-05-06,0.0284
5384169,2024-05-05,0.0295
5384169,2024-05-04,0.03
5384169,2024-05-03,0.0304
5384169,2024-05-02,0.0302
5384169,2024-05-01,0.0304
5384169,2024-04-30,0.0309
5384169,2024-04-29,0.031
5384169,2024-04-28,0.031
5384169,2024-04-27,0.0309
5384169,2024-04-26,0.0305
5384169,2024-04-25,0.0307
5384169,2024-04-24,0.031
5384169,2024-04-23,0.0309
5384169,2024-04-22,0.0311
5384169,2024-04-21,0.0312
5384169,2024-04-20,0.0311
5384169,2024-04-19,0.031
5384169,2024-04-18,0.0312
5384169,2024-04-17,0.0316
5384169,2024-04-16,0.0322
5384169,2024-04-15,0.0318
5384169,2024-04-14,0.0316
5384169,2024-04-13,0.0318
5384169,2024-04-12,0.0317
5384169,2024-04-11,0.0316
5384169,2024-04-10,0.0315
5384169,2024-04-09,0.0315
5384169,2024-04-08,0.0316
5384169,2024-04-07,0.0314
5384169,2024-04-06,0.0312
5384169,2024-04-05,0.0298
5384169,2024-04-04,0.029
5384169,2024-04-03,0.028
5384169,2024-04-02,0.0272
5384169,2024-04-01,0.0266
5384169,2024-03-31,0.0259
5384169,2024-03-30,0.0261
5384169,2024-03-29,0.0267
5384169,2024-03-28,0.0277
5384169,2024-03-27,0.0289
5384169,2024-03-26,0.0296
5384169,2024-03-25,0.0327
5384169,2024-03-24,0.0359
5384169,2024-03-23,0.0369
5384169,2024-03-22,0.0409
5384169,2024-03-21,0.0439
5384169,2024-03-20,0.0445
5384169,2024-03-19,0.045
5384169,2024-03-18,0.0462
5384169,2024-03-17,0.046
5384169,2024-03-16,0.0456
5384169,2024-03-15,0.0463
5384169,2024-03-14,0.046
5384169,2024-03-13,0.0462
5384169,2024-03-12,0.0469
5384169,2024-03-11,0.0476
5384169,2024-03-10,0.0484
5384169,2024-03-09,0.0502
5384169,2024-03-08,0.0517
5384169,2024-03-07,0.0525
5384169,2024-03-06,0.0536
5384169,2024-03-05,0.0538
5384169,2024-03-04,0.0534
5384169,2024-03-03,0.0527
5384169,2024-03-02,0.0507
5384169,2024-03-01,0.0508
5384169,2024-02-29,0.0503
5384169,2024-02-28,0.0488
5384169,2024-02-27,0.0481
5384169,2024-02-26,0.0476
5384169,2024-02-25,0.0476
5384169,2024-02-24,0.0477
5384169,2024-02-23,0.0476
5384169,2024-02-22,0.0446
5384169,2024-02-21,0.0418
5384169,2024-02-20,0.0406
5384169,2024-02-19,0.0392
5384169,2024-02-18,0.0381
5384169,2024-02-17,0.037
5384169,2024-02-16,0.0353
5384169,2024-02-15,0.0344
5384169,2024-02-14,0.0339
5384169,2024-02-13,0.0343
5384169,2024-02-12,0.0358
5384169,2024-02-11,0.0367
5384169,2024-02-10,0.0389
5384169,2024-02-09,0.0399
5384169,2024-02-08,0.0412
5384169,2024-02-07,0.0423
5384169,2024-02-06,0.0423
5384169,2024-02-05,0.0406
5384169,2024-02-04,0.0404
5384169,2024-02-03,0.0404
5384169,2024-02-02,0.0396
5384169,2024-02-01,0.0397
5384169,2024-01-31,0.0396
5384169,2024-01-30,0.0392
5384169,2024-01-29,0.0393
5384169,2024-01-28,0.0402
5384169,2024-01-27,0.0405
5384169,2024-01-26,0.0403
5384169,2024-01-25,0.0394
5384169,2024-01-24,0.0376
